COU;country;IND;indicator;year;year_of_labour_market_entry;unit_code;unit;PowerCode_Code;PowerCode;value
DNK;Denmark;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;64
DNK;Denmark;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;113.8
DNK;Denmark;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;74.4
DNK;Denmark;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;64
DNK;Denmark;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;113.8
DNK;Denmark;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;104.5
DNK;Denmark;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;70.9
DNK;Denmark;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;63.3
DNK;Denmark;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;104.5
DNK;Denmark;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;70.9
DNK;Denmark;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;63.3
DNK;Denmark;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;104.5
DNK;Denmark;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;70.9
DNK;Denmark;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;63.3
DNK;Denmark;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;15.7
DNK;Denmark;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;10.1
DNK;Denmark;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.6
DNK;Denmark;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;17.2
DNK;Denmark;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;9.4
DNK;Denmark;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;11.1
DNK;Denmark;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.4
DNK;Denmark;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;9.6
DNK;Denmark;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.5
DNK;Denmark;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;15.8
DNK;Denmark;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;10.5
DNK;Denmark;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;9.3
DNK;Denmark;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;28
DNK;Denmark;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;31.4
DNK;Denmark;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;33
DNK;Denmark;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;78.7
DNK;Denmark;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;82.7
DNK;Denmark;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;81.3
DNK;Denmark;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;60.3
DNK;Denmark;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;19.2
DNK;Denmark;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;65.1
DNK;Denmark;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;62.5
DNK;Denmark;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;17.8
DNK;Denmark;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;22.7
DNK;Denmark;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;421547.3
DNK;Denmark;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;66757.4
FIN;Finland;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
FIN;Finland;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
FIN;Finland;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;67.9
FIN;Finland;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;67.9
FIN;Finland;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;56.5
FIN;Finland;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;56.5
FIN;Finland;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;56.5
FIN;Finland;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;56.5
FIN;Finland;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;56.5
FIN;Finland;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;56.5
FIN;Finland;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;56.5
FIN;Finland;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;65.1
FIN;Finland;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;64.2
FIN;Finland;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;64.9
FIN;Finland;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;65.1
FIN;Finland;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;64.2
FIN;Finland;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;64.9
FIN;Finland;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;65.1
FIN;Finland;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;64.2
FIN;Finland;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;64.9
FIN;Finland;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;9.8
FIN;Finland;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;9.8
FIN;Finland;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;9.8
FIN;Finland;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.1
FIN;Finland;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.1
FIN;Finland;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;11.1
FIN;Finland;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.3
FIN;Finland;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;11.1
FIN;Finland;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.3
FIN;Finland;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.8
FIN;Finland;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;12.6
FIN;Finland;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.7
FIN;Finland;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;30.9
FIN;Finland;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;21.5
FIN;Finland;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;30.3
FIN;Finland;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;78.7
FIN;Finland;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;84.5
FIN;Finland;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;79.1
FIN;Finland;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;51.7
FIN;Finland;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;14.1
FIN;Finland;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;64.3
FIN;Finland;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;63.4
FIN;Finland;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;19.1
FIN;Finland;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;23.5
FIN;Finland;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;43984.3
FIN;Finland;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;51918.2
FRA;France;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;63.3
FRA;France;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;63.3
FRA;France;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;66
FRA;France;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;66
FRA;France;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;60.2
FRA;France;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;60.1
FRA;France;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;54
FRA;France;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;60.2
FRA;France;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;60.1
FRA;France;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;54
FRA;France;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;60.2
FRA;France;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;71.4
FRA;France;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;73.6
FRA;France;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;69
FRA;France;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;71.4
FRA;France;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;73.6
FRA;France;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;69
FRA;France;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;71.4
FRA;France;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;73.6
FRA;France;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;69
FRA;France;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;11
FRA;France;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;11
FRA;France;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;9.9
FRA;France;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.5
FRA;France;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.3
FRA;France;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;12.5
FRA;France;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;13
FRA;France;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;13.5
FRA;France;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.6
FRA;France;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.9
FRA;France;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;15.3
FRA;France;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.4
FRA;France;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;29.1
FRA;France;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;13.1
FRA;France;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;18.5
FRA;France;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;79.4
FRA;France;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;85.4
FRA;France;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;72.5
FRA;France;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;30.8
FRA;France;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;6.5
FRA;France;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;60.8
FRA;France;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;60.8
FRA;France;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;22.7
FRA;France;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;26.9
FRA;France;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;39435.8
FRA;France;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;46549.2
DEU;Germany;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65.5
DEU;Germany;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65.5
DEU;Germany;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;67
DEU;Germany;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;67
DEU;Germany;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;38.7
DEU;Germany;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;38.7
DEU;Germany;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;38.7
DEU;Germany;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;38.7
DEU;Germany;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;38.7
DEU;Germany;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;38.7
DEU;Germany;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;52.2
DEU;Germany;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;56.1
DEU;Germany;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;51.9
DEU;Germany;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;51.4
DEU;Germany;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;56.1
DEU;Germany;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;51.9
DEU;Germany;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;51.4
DEU;Germany;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;68.6
DEU;Germany;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;68
DEU;Germany;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;67.5
DEU;Germany;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;7.7
DEU;Germany;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;7.7
DEU;Germany;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7.7
DEU;Germany;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.5
DEU;Germany;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.5
DEU;Germany;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;8.5
DEU;Germany;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.2
DEU;Germany;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;10.4
DEU;Germany;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;10.3
DEU;Germany;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.4
DEU;Germany;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;11.5
DEU;Germany;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.4
DEU;Germany;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;39.7
DEU;Germany;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;19.1
DEU;Germany;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;32
DEU;Germany;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;78.7
DEU;Germany;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;83.6
DEU;Germany;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;80.8
DEU;Germany;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;60.3
DEU;Germany;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;17
DEU;Germany;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;64
DEU;Germany;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;63.6
DEU;Germany;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;19.1
DEU;Germany;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;22.5
DEU;Germany;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;50546.1
DEU;Germany;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;59663.5
GRC;Greece;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;62
GRC;Greece;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;62
GRC;Greece;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;62
GRC;Greece;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;62
GRC;Greece;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;63.1
GRC;Greece;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;49.9
GRC;Greece;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;45.5
